Time (ms), Pressure, Temperature
1070411132, 101315.84375, 1.6034163236618042
1070516601, 101315.84375, 1.615989089012146
1070622070, 101315.84375, 1.6285619735717773
1070727539, 101315.84375, 1.6411348581314087
1070833007, 101315.84375, 1.65370774269104
1070938476, 101315.84375, 1.6662805080413818
1071043945, 101315.84375, 1.6788533926010132
1071149414, 101315.84375, 1.6914262771606445
1071254882, 101315.84375, 1.7039991617202759
1071360351, 101315.84375, 1.7165719270706177
1071465820, 101315.84375, 1.729144811630249
1071571289, 101315.84375, 1.7417176961898804
1071676757, 101315.84375, 1.7542905807495117
1071782226, 101315.84375, 1.7668633460998535
1071887695, 101315.84375, 1.7794362306594849
1071993164, 101315.84375, 1.7920091152191162
1072098632, 101315.84375, 1.8045819997787476
1072204101, 101315.84375, 1.8171547651290894
1072309570, 101315.84375, 1.8297276496887207
1072415039, 101315.84375, 1.842300534248352
1072588867, 101315.84375, 1.8631389141082764
1072695312, 101315.84375, 1.8757116794586182
1072800781, 101315.84375, 1.8882845640182495
1072906250, 101315.84375, 1.9008574485778809
1073060546, 101315.84375, 1.9194839000701904
1073167968, 101315.84375, 1.9320567846298218
1073273437, 101315.84375, 1.9446295499801636
1073378906, 101315.84375, 1.957202434539795
1073484375, 101315.84375, 1.9697753190994263
1073589843, 101315.84375, 1.9823482036590576
1073695312, 101315.84375, 1.9949209690093994
1073800781, 101315.84375, 2.0149877071380615
1073906250, 101315.84375, 2.040133476257324
1074011718, 101315.84375, 2.065279245376587
1074117187, 101315.84375, 2.0904247760772705
1074222656, 101315.84375, 2.115570545196533
1074328125, 101315.84375, 2.140716314315796
1074433593, 101315.84375, 2.1658620834350586
1074539062, 101315.84375, 2.191007614135742
1074644531, 101315.84375, 2.216153383255005
1074750000, 101315.78125, 2.2412991523742676
1074855468, 101315.75, 2.2664449214935303
1074960937, 101315.75, 2.291590452194214
1075066406, 101315.75, 2.3167362213134766
1075171875, 101315.75, 2.3418819904327393
1075277343, 101315.75, 2.367027759552002
1075530273, 101315.75, 2.4275636672973633
1075636718, 101315.75, 2.452709436416626
1075742187, 101315.75, 2.4778549671173096
1075847656, 101315.75, 2.5030007362365723
1075953125, 101315.75, 2.528146505355835
1076058593, 101315.75, 2.5532922744750977
1076225585, 101315.75, 2.593571901321411
1076333007, 101315.75, 2.618717670440674
1076438476, 101315.75, 2.6438632011413574
1076543945, 101315.6875, 2.66900897026062
1076649414, 101315.6875, 2.694154739379883
1076754882, 101315.65625, 2.7193005084991455
1076860351, 101315.625, 2.744446039199829
1076965820, 101315.625, 2.769591808319092
1077071289, 101315.625, 2.7947375774383545
1077176757, 101315.5625, 2.819883346557617
1077282226, 101315.53125, 2.845028877258301
1077387695, 101315.53125, 2.8701746463775635
1077493164, 101315.53125, 2.895320415496826
1077598632, 101315.53125, 2.920466184616089
1077704101, 101315.5, 2.9456117153167725
1077809570, 101315.5, 2.970757484436035
1077915039, 101315.4375, 2.995903253555298
1078020507, 101315.4375, 3.0210490226745605
1078125976, 101315.40625, 3.046194553375244
1078321289, 101315.40625, 3.093226432800293
1078428710, 101315.4375, 3.1183722019195557
1078534179, 101315.4375, 3.1435177326202393
1078639648, 101315.4375, 3.168663501739502
1078745117, 101315.4375, 3.1938092708587646
1078858398, 101315.4375, 3.2208175659179688
1078963867, 101315.40625, 3.2459633350372314
1079069335, 101315.40625, 3.271109104156494
1079174804, 101315.40625, 3.2962546348571777
1079280273, 101315.40625, 3.3214004039764404
1079385742, 101315.40625, 3.346546173095703
1079491210, 101315.40625, 3.371691942214966
1079596679, 101315.40625, 3.3968374729156494
1079702148, 101315.40625, 3.421983242034912
1079807617, 101315.40625, 3.447129011154175
1079913085, 101315.40625, 3.4722747802734375
1080018554, 101315.40625, 3.497420310974121
1080124023, 101315.4375, 3.522566080093384
1080229492, 101315.5, 3.5477118492126465
1080334960, 101315.5, 3.572857618331909
1080440429, 101315.53125, 3.5980031490325928
1080545898, 101315.53125, 3.6231489181518555
1080651367, 101315.5625, 3.648294687271118
1080756835, 101315.5625, 3.673440456390381
1080862304, 101315.625, 3.6985859870910645
1080967773, 101315.625, 3.723731756210327
1081225585, 101315.625, 3.7854318618774414
1081332031, 101315.625, 3.810577630996704
1081491210, 101315.625, 3.848994731903076
1081598632, 101315.625, 3.874140501022339
1081704101, 101315.625, 3.8992860317230225
1081809570, 101315.625, 3.924431800842285
1081915039, 101315.625, 3.949577569961548
1082020507, 101315.625, 3.9747233390808105
1082125976, 101315.65625, 3.999868869781494
1082231445, 101315.65625, 4.050029277801514
1082336914, 101315.65625, 4.100320816040039
1082442382, 101315.65625, 4.1506123542785645
1082547851, 101315.65625, 4.200903415679932
1082653320, 101315.65625, 4.251194953918457
1082757812, 101315.65625, 4.301020622253418
1082863281, 101315.65625, 4.351312160491943
1082968750, 101315.65625, 4.401603698730469
1083074218, 101315.65625, 4.451895236968994
1083179687, 101315.6875, 4.502186298370361
1083285156, 101315.65625, 4.552477836608887
1083390625, 101315.65625, 4.602769374847412
1083496093, 101315.65625, 4.6530609130859375
1083601562, 101315.625, 4.703351974487305
1083707031, 101315.625, 4.75364351272583
1083812500, 101315.625, 4.8039350509643555
1083982421, 101315.625, 4.885425567626953
1084088867, 101315.625, 4.9357171058654785
1084194335, 101315.625, 4.986008644104004
1084299804, 101315.625, 5.036299705505371
1084404296, 101315.5625, 5.08612585067749
1084560546, 101315.5625, 5.161562919616699
1084667968, 101315.5625, 5.211854457855225
1084773437, 101315.53125, 5.262145519256592
1084878906, 101315.53125, 5.312437057495117
1084984375, 101315.53125, 5.362728595733643
1085089843, 101315.53125, 5.413020133972168
1085195312, 101315.5, 5.463311195373535
1085300781, 101315.4375, 5.5136027336120605
1085406250, 101315.4375, 5.563894271850586
1085511718, 101315.4375, 5.614185810089111
1085617187, 101315.5, 5.6644768714904785
1085722656, 101315.53125, 5.714768409729004
1085828125, 101315.53125, 5.765059947967529
1085933593, 101315.53125, 5.815351486206055
1086039062, 101315.53125, 5.865642547607422
1086144531, 101315.5625, 5.915934085845947
1086250000, 101315.5625, 5.966225624084473
1086355468, 101315.5625, 6.016517162322998
1086460937, 101315.625, 6.066808223724365
1086566406, 101315.625, 6.117099761962891
1086671875, 101315.625, 6.167391300201416
1086924804, 101315.75, 6.288463115692139
1087031250, 101315.75, 6.338754653930664
1087136718, 101315.75, 6.3890461921691895
1087242187, 101315.75, 6.439337253570557
1087347656, 101315.75, 6.489628791809082
1087453125, 101315.78125, 6.539920330047607
1087558593, 101315.78125, 6.590211868286133
1087721679, 101315.78125, 6.668908596038818
1087829101, 101315.78125, 6.7191996574401855
1087934570, 101315.78125, 6.769491195678711
1088040039, 101315.78125, 6.819782733917236
1088145507, 101315.78125, 6.870074272155762
1088250976, 101315.75, 6.920365333557129
1088356445, 101315.75, 6.970656871795654
1088461914, 101315.75, 7.02094841003418
1088567382, 101315.75, 7.071239948272705
1088672851, 101315.6875, 7.121531009674072
1088778320, 101315.65625, 7.171822547912598
1088883789, 101315.65625, 7.222114086151123
1088989257, 101315.65625, 7.272405624389648
1089094726, 101315.65625, 7.322696685791016
1089200195, 101315.65625, 7.372988224029541
1089305664, 101315.65625, 7.423279762268066
1089411132, 101315.625, 7.473571300506592
1089516601, 101315.5625, 7.523862361907959
1089622070, 101315.53125, 7.574153900146484
1089812500, 101315.53125, 7.665423393249512
1089919921, 101315.5, 7.716180801391602
1090025390, 101315.5, 7.766471862792969
1090130859, 101315.5, 7.816763401031494
1090236328, 101315.4375, 7.8670549392700195
1090341796, 101315.4375, 7.917346477508545
1090447265, 101315.4375, 7.967637538909912
1090552734, 101315.4375, 8.035858154296875
1090658203, 101315.4375, 8.136441230773926
1090762695, 101315.4375, 8.236092567443848
1090868164, 101315.4375, 8.336675643920898
1090973632, 101315.4375, 8.43725872039795
1091079101, 101315.4375, 8.537840843200684
1091184570, 101315.5, 8.638423919677734
1091290039, 101315.4375, 8.739006996154785
1091395507, 101315.4375, 8.839590072631836
1091500976, 101315.4375, 8.94017219543457
1091606445, 101315.4375, 9.040755271911621
1091710937, 101315.4375, 9.140406608581543
1091816406, 101315.4375, 9.240989685058594
1091921875, 101315.5, 9.341572761535645
1092027343, 101315.5, 9.442155838012695
1092132812, 101315.53125, 9.54273796081543
1092238281, 101315.5625, 9.64332103729248
1092343750, 101315.5625, 9.743904113769531
1092596679, 101315.5625, 9.986047744750977
1092703125, 101315.5625, 10.086630821228027
1092808593, 101315.625, 10.187213897705078
1092978515, 101315.625, 10.351126670837402
1093085937, 101315.625, 10.451708793640137
1093191406, 101315.65625, 10.552291870117188
1093296875, 101315.65625, 10.652874946594238
1093402343, 101315.6875, 10.753458023071289
1093507812, 101315.6875, 10.854040145874023
1093613281, 101315.6875, 10.954623222351074
1093718750, 101315.75, 11.055206298828125
1093824218, 101315.75, 11.155789375305176
1093929687, 101315.75, 11.25637149810791
1094035156, 101315.75, 11.356954574584961
1094140625, 101315.75, 11.457537651062012
1094246093, 101315.75, 11.558120727539062
1094351562, 101315.75, 11.658702850341797
1094457031, 101315.75, 11.759285926818848
1094562500, 101315.75, 11.859869003295898
1094666992, 101315.75, 11.95952033996582
1094772460, 101315.75, 12.060103416442871
1094877929, 101315.75, 12.160685539245605
1094983398, 101315.6875, 12.261268615722656
1095088867, 101315.65625, 12.361851692199707
1095193359, 101315.65625, 12.461503028869629
1095298828, 101315.65625, 12.56208610534668
1095470703, 101315.65625, 12.726929664611816
1095577148, 101315.65625, 12.827512741088867
1095682617, 101315.65625, 12.928095817565918
1095788085, 101315.65625, 13.028678894042969
1095893554, 101315.625, 13.129261016845703
1096051757, 101315.625, 13.281998634338379
1096159179, 101315.625, 13.382580757141113
1096264648, 101315.625, 13.483163833618164
1096370117, 101315.625, 13.583746910095215
1096475585, 101315.65625, 13.684329986572266
1096581054, 101315.65625, 13.784912109375
1096686523, 101315.65625, 13.88549518585205
1096791992, 101315.65625, 13.986078262329102
1096897460, 101315.75, 14.086661338806152
1097001953, 101315.75, 14.186312675476074
1097107421, 101315.75, 14.286895751953125
1097212890, 101315.75, 14.38747787475586
1097318359, 101315.75, 14.48806095123291
1097423828, 101315.75, 14.588644027709961
1097529296, 101315.65625, 14.689227104187012
1097634765, 101315.65625, 14.789809226989746
1097740234, 101315.65625, 14.890392303466797
1097845703, 101315.75, 14.990975379943848
1097951171, 101315.75, 15.091558456420898
1098056640, 101315.75, 15.192140579223633
1098312500, 101315.75, 15.437078475952148
1098418945, 101315.75, 15.5376615524292
1098524414, 101315.75, 15.63824462890625
1098629882, 101315.75, 15.7388277053833
1098735351, 101315.75, 15.839409828186035
1098840820, 101315.75, 15.939992904663086
1098946289, 101315.75, 16.081151962280273
1099051757, 101315.75, 16.282318115234375
1099219726, 101315.75, 16.604555130004883
1099326171, 101315.75, 16.805721282958984
1099431640, 101315.75, 17.006885528564453
1099537109, 101315.75, 17.208051681518555
1099642578, 101315.75, 17.409217834472656
1099748046, 101315.90625, 17.610383987426758
1099853515, 101315.90625, 17.811548233032227
1099958984, 101315.90625, 18.012714385986328
1100064453, 101315.90625, 18.21388053894043
1100168945, 101315.90625, 18.413183212280273
1100273437, 101315.90625, 18.612485885620117
1100378906, 101315.90625, 18.81365203857422
1100484375, 101315.90625, 19.01481819152832
1100589843, 101315.90625, 19.215984344482422
1100703125, 101315.96875, 19.432050704956055
1100808593, 101315.96875, 19.633216857910156
1100914062, 101315.96875, 19.834381103515625
1101019531, 101315.90625, 20.035547256469727
1101195312, 101315.90625, 20.3726863861084
1101317382, 101315.90625, 20.60551643371582
1101423828, 101315.90625, 20.806682586669922
1101529296, 101315.90625, 21.007848739624023
1101634765, 101315.875, 21.209012985229492
1101740234, 101315.875, 21.410179138183594
1101845703, 101315.875, 21.611345291137695
1101951171, 101315.875, 21.812511444091797
1102056640, 101315.90625, 22.013675689697266
1102162109, 101315.96875, 22.214841842651367
1102267578, 101315.96875, 22.41600799560547
1102373046, 101315.96875, 22.61717414855957
1102478515, 101315.96875, 22.81833839416504
1102583984, 101315.96875, 23.01950454711914
1102689453, 101315.96875, 23.220670700073242
1102794921, 101315.96875, 23.421836853027344
1102900390, 101315.96875, 23.623001098632812
1103005859, 101315.96875, 23.824167251586914
1103111328, 101315.96875, 24.025333404541016
1103216796, 101315.96875, 24.226499557495117
1103322265, 101315.96875, 24.427663803100586
1103427734, 101315.96875, 24.628829956054688
1103533203, 101315.96875, 24.82999610900879
1103638671, 101315.96875, 25.03116226196289
1103744140, 101316.0, 25.23232650756836
1103849609, 101315.96875, 25.43349266052246
1104104492, 101315.96875, 25.921506881713867
1104210937, 101315.96875, 26.122671127319336
1104316406, 101315.96875, 26.323837280273438
1104478515, 101315.96875, 26.636762619018555
1104585937, 101315.96875, 26.837926864624023
1104691406, 101315.96875, 27.039093017578125
1104796875, 101315.96875, 27.240259170532227
1104902343, 101315.96875, 27.441425323486328
1105007812, 101315.96875, 27.642589569091797
1105113281, 101315.96875, 27.8437557220459
1105218750, 101315.96875, 28.044921875
1105324218, 101315.96875, 28.2460880279541
1105429687, 101315.96875, 28.44725227355957
1105535156, 101315.96875, 28.648418426513672
1105640625, 101315.96875, 28.849584579467773
1105746093, 101316.0625, 29.050750732421875
1105851562, 101316.0625, 29.251914978027344
1105957031, 101316.0625, 29.453081130981445
1106061523, 101316.0625, 29.65238380432129
1106166992, 101316.0625, 29.85354995727539
1106271484, 101316.0625, 30.052852630615234
1106376953, 101316.09375, 30.254018783569336
1106482421, 101316.09375, 30.455184936523438
1106587890, 101316.09375, 30.656349182128906
1106693359, 101316.09375, 30.857515335083008
1106867187, 101316.125, 31.190929412841797
1106973632, 101316.125, 31.3920955657959
1107079101, 101316.125, 31.593259811401367
1107184570, 101316.1875, 31.79442596435547
1107290039, 101316.1875, 31.99559211730957
1107395507, 101316.21875, 32.393516540527344
1107549804, 101316.28125, 32.98956298828125
1107657226, 101316.3125, 33.39189147949219
1107762695, 101316.34375, 33.79422378540039
1107868164, 101316.4375, 34.196556091308594
1107973632, 101316.4375, 34.5988883972168
1108079101, 101316.46875, 35.001216888427734
1108184570, 101316.46875, 35.40354919433594
1108290039, 101316.46875, 35.80588150024414
1108395507, 101316.46875, 36.208213806152344
1108500976, 101316.53125, 36.61054229736328
1108606445, 101316.53125, 37.012874603271484
1108711914, 101316.53125, 37.41520690917969
1108817382, 101316.5625, 37.81753921508789
1108922851, 101316.5625, 38.21986770629883
1109028320, 101316.5625, 38.62220001220703
1109133789, 101316.5625, 39.024532318115234
1109239257, 101316.625, 39.42686462402344
1109344726, 101316.625, 39.829193115234375
1109450195, 101316.625, 40.23152542114258
1109555664, 101316.65625, 40.63385772705078
1109814453, 101316.65625, 41.62478256225586
1109920898, 101316.6875, 42.02711486816406
1110026367, 101316.6875, 42.429447174072266
1110131835, 101316.6875, 42.83177947998047
1110237304, 101316.6875, 43.234107971191406
1110342773, 101316.6875, 43.63644027709961
1110448242, 101316.6875, 44.03877258300781
1110553710, 101316.6875, 44.441104888916016
1110718750, 101316.6875, 45.07440185546875
1110826171, 101316.6875, 45.48046112060547
1110931640, 101316.6875, 45.882789611816406
1111037109, 101316.6875, 46.28512191772461
1111142578, 101316.6875, 46.68745422363281
1111248046, 101316.6875, 47.089786529541016
1111353515, 101316.6875, 47.49211502075195
1111458984, 101316.6875, 47.894447326660156
1111564453, 101316.6875, 48.29677963256836
1111669921, 101316.75, 48.69911193847656
1111775390, 101316.75, 49.1014404296875
1111880859, 101316.75, 49.5037727355957
1111986328, 101316.75, 49.906105041503906
1112091796, 101316.78125, 50.30843734741211
1112197265, 101316.84375, 50.71076583862305
1112302734, 101316.84375, 51.11309814453125
1112408203, 101316.84375, 51.51543045043945
1112581054, 101316.84375, 52.178531646728516
1112687500, 101316.90625, 52.58086395263672
1112814453, 101316.96875, 53.072601318359375
1112921875, 101316.96875, 53.47493362426758
1113027343, 101316.96875, 53.87726593017578
1113132812, 101317.0, 54.27959442138672
1113237304, 101317.09375, 54.678199768066406
1113342773, 101317.09375, 55.08053207397461
1113448242, 101317.09375, 55.48286437988281
1113553710, 101317.09375, 55.885196685791016
1113659179, 101317.09375, 56.28752517700195
1113764648, 101317.09375, 56.689857482910156
1113869140, 101317.09375, 57.088462829589844
1113974609, 101317.09375, 57.49079513549805
1114080078, 101317.09375, 57.89312744140625
1114185546, 101317.09375, 58.29545974731445
1114291015, 101317.09375, 58.69778823852539
1114396484, 101317.09375, 59.100120544433594
1114501953, 101317.09375, 59.5024528503418
1114607421, 101316.875, 59.90478515625
1114712890, 101316.875, 60.30711364746094
1114817382, 101316.875, 60.70572280883789
1114922851, 101316.875, 61.10805130004883
1115028320, 101316.875, 61.51038360595703
1115133789, 101316.875, 61.912715911865234
1115239257, 101316.875, 62.31504821777344
1115490234, 101316.875, 63.27617263793945
1115596679, 101316.875, 63.67850112915039
1115702148, 101316.875, 64.16166687011719
1115807617, 101316.875, 64.9663314819336
1115978515, 101317.1875, 66.28508758544922
1116085937, 101317.21875, 67.0897445678711
1116191406, 101317.21875, 67.8944091796875
1116296875, 101317.21875, 68.6990737915039
1116402343, 101317.21875, 69.50373840332031
1116507812, 101317.21875, 70.30839538574219
1116613281, 101317.21875, 71.1130599975586
1116718750, 101317.21875, 71.917724609375
1116824218, 101317.21875, 72.7223892211914
1116929687, 101317.21875, 73.52704620361328
1117035156, 101317.21875, 74.33171081542969
1117140625, 101317.21875, 75.1363754272461
1117246093, 101317.1875, 75.9410400390625
1117351562, 101317.1875, 76.74569702148438
1117456054, 101317.1875, 77.54290771484375
1117561523, 101317.125, 78.34757232666016
1117666992, 101317.09375, 79.15223693847656
1117771484, 101317.09375, 79.94944763183594
1117876953, 101317.09375, 80.75411224365234
1117982421, 101317.09375, 81.55877685546875
1118087890, 101317.09375, 82.36343383789062
1118193359, 101317.09375, 83.16809844970703
1118368164, 101317.09375, 84.50920104980469
1118474609, 101317.09375, 85.3138656616211
1118580078, 101317.09375, 86.1185302734375
1118685546, 101317.09375, 86.9231948852539
1118791015, 101317.09375, 87.72785186767578
1118896484, 101317.09375, 88.53251647949219
1119055664, 101317.125, 89.7618637084961
1119163085, 101317.125, 90.5665283203125
1119268554, 101317.1875, 91.37118530273438
1119374023, 101317.1875, 92.17584991455078
1119479492, 101317.21875, 92.98051452636719
1119584960, 101317.25, 93.7851791381836
1119690429, 101317.3125, 94.58983612060547
1119795898, 101317.3125, 95.39450073242188
1119901367, 101317.3125, 96.19916534423828
1120006835, 101317.34375, 97.00382995605469
1120112304, 101317.34375, 97.80848693847656
1120217773, 101317.34375, 98.61315155029297
1120323242, 101317.40625, 99.41781616210938
1120428710, 101317.40625, 100.22248077392578
1120533203, 101317.40625, 101.01969146728516
1120638671, 101317.40625, 101.82435607910156
1120744140, 101317.40625, 102.62901306152344
1120849609, 101317.40625, 103.43367767333984
1120955078, 101317.40625, 104.23834228515625
1121243164, 101317.40625, 106.44371032714844
1121350585, 101317.40625, 107.25582885742188
1121456054, 101317.40625, 108.06048583984375
1121561523, 101317.40625, 108.86515045166016
1121666992, 101317.4375, 109.66981506347656
1121772460, 101317.4375, 110.47447967529297
1121877929, 101317.4375, 111.27913665771484
1121983398, 101317.4375, 112.08380126953125
1122088867, 101317.4375, 112.88846588134766
1122194335, 101317.53125, 113.69313049316406
1122299804, 101317.53125, 114.49778747558594
1122405273, 101317.53125, 115.30245208740234
1122510742, 101317.53125, 116.10711669921875
1122616210, 101317.53125, 116.97138214111328
1122729492, 101317.53125, 117.77604675292969
1122834960, 101317.53125, 118.5807113647461
1122940429, 101317.53125, 119.38536834716797
1123045898, 101317.53125, 120.19003295898438
1123151367, 101317.53125, 120.99469757080078
1123256835, 101317.53125, 121.79936218261719
1123362304, 101317.53125, 122.60401916503906
1123467773, 101317.53125, 123.40868377685547
1123573242, 101317.53125, 124.21334838867188
1123678710, 101317.46875, 125.01801300048828
1123784179, 101317.46875, 125.82266998291016
1123889648, 101317.4375, 126.62733459472656
1124062500, 101317.25, 127.95353698730469
1124168945, 101317.25, 129.5164031982422
1124316406, 101317.25, 131.78138732910156
1124422851, 101317.25, 133.3907012939453
1124528320, 101317.25, 135.00003051757812
1124633789, 101317.25, 136.60935974121094
1124739257, 101317.25, 138.21868896484375
1124844726, 101317.25, 139.8280029296875
1124950195, 101317.25, 141.4373321533203
1125055664, 101317.25, 143.04666137695312
1125161132, 101317.25, 144.65599060058594
1125266601, 101317.25, 146.2653045654297
1125372070, 101317.34375, 147.8746337890625
1125477539, 101317.40625, 149.4839630126953
1125583007, 101317.46875, 151.09329223632812
1125688476, 101317.46875, 152.70260620117188
1125793945, 101317.46875, 154.3119354248047
1125899414, 101317.46875, 155.9212646484375
1126003906, 101317.46875, 157.51568603515625
1126109375, 101317.46875, 159.12501525878906
1126214843, 101317.46875, 160.73434448242188
1126320312, 101317.4375, 162.34365844726562
1126425781, 101317.40625, 163.95298767089844
1126531250, 101317.40625, 165.56231689453125
1126636718, 101317.40625, 167.17164611816406
1126886718, 101317.40625, 171.00123596191406
1126993164, 101317.40625, 172.61056518554688
1127098632, 101317.40625, 174.2198944091797
1127204101, 101317.3125, 175.82920837402344
1127309570, 101317.3125, 177.43853759765625
1127479492, 101317.3125, 180.06114196777344
1127586914, 101317.25, 181.67047119140625
1127692382, 101317.1875, 183.27980041503906
1127797851, 101317.09375, 184.8891143798828
1127903320, 101317.0625, 186.49844360351562
1128008789, 101316.78125, 188.10777282714844
1128114257, 101316.78125, 189.71710205078125
1128219726, 101316.75, 191.326416015625
1128325195, 101316.75, 192.9357452392578
1128430664, 101316.75, 194.54507446289062
1128536132, 101316.75, 196.15440368652344
1128641601, 101316.75, 197.7637176513672
1128747070, 101316.75, 199.373046875
1128852539, 101316.75, 200.9823760986328
1128958007, 101316.75, 202.59170532226562
1129063476, 101316.75, 204.20101928710938
1129168945, 101316.78125, 205.8103485107422
1129274414, 101316.78125, 207.419677734375
1129379882, 101316.78125, 209.0290069580078
1129485351, 101316.84375, 210.63832092285156
1129590820, 101316.84375, 212.24765014648438
1129763671, 101316.875, 214.90005493164062
1129870117, 101317.125, 216.50938415527344
1129975585, 101317.1875, 218.11871337890625
1130081054, 101317.3125, 219.72802734375
1130186523, 101317.3125, 221.3373565673828
1130291992, 101317.3125, 222.94668579101562
1130397460, 101317.3125, 224.55601501464844
1130551757, 101317.3125, 226.94020080566406
1130659179, 101317.3125, 228.5495147705078
1130764648, 101317.3125, 230.15884399414062
1130870117, 101317.3125, 231.76817321777344
1130975585, 101317.3125, 233.37750244140625
1131081054, 101317.3125, 234.98681640625
1131186523, 101317.3125, 236.5961456298828
1131291992, 101317.3125, 238.20547485351562
1131397460, 101317.125, 239.81480407714844
1131502929, 101317.09375, 241.4241180419922
1131608398, 101317.09375, 243.033447265625
1131713867, 101316.75, 244.6427764892578
1131819335, 101316.75, 246.25210571289062
1131924804, 101316.75, 247.86141967773438
1132030273, 101316.75, 249.4707489013672
1132135742, 101316.75, 251.080078125
1132241210, 101316.75, 252.6894073486328
1132346679, 101316.75, 254.29872131347656
1132452148, 101316.75, 255.90805053710938
1132738281, 101316.75, 264.6077880859375
1132845703, 101316.75, 267.8264465332031
1132951171, 101316.75, 271.04510498046875
1133056640, 101316.78125, 274.26373291015625
1133162109, 101316.78125, 277.4823913574219
1133266601, 101316.78125, 280.6712341308594
1133372070, 101316.78125, 283.889892578125
1133477539, 101316.78125, 287.1085510253906
1133583007, 101316.78125, 290.32720947265625
1133688476, 101316.875, 293.54583740234375
1133793945, 101316.90625, 296.7644958496094
1133898437, 101316.96875, 299.9533386230469
1134003906, 101316.96875, 303.1719970703125
1134109375, 101317.0, 306.3906555175781
1134214843, 101317.09375, 309.60931396484375
1134320312, 101317.125, 312.82794189453125
1134424804, 101317.1875, 316.01678466796875
1134530273, 101317.1875, 319.2354431152344
1134635742, 101317.1875, 322.4541015625
1134740234, 101317.1875, 325.6429443359375
1134845703, 101317.09375, 328.8616027832031
1134951171, 101317.0625, 332.08026123046875
1135056640, 101317.09375, 335.29888916015625
1135162109, 101317.09375, 338.5175476074219
1135267578, 101317.09375, 341.7362060546875
1135440429, 101317.09375, 347.041015625
1135546875, 101317.09375, 350.2596740722656
1135652343, 101317.09375, 353.47833251953125
1135808593, 101317.0625, 358.3063049316406
1135916015, 101317.0625, 361.5249328613281
1136021484, 101317.0625, 364.74359130859375
1136126953, 101317.0625, 367.9622497558594
1136232421, 101317.0, 371.180908203125
1136337890, 101317.0, 374.3995361328125
1136443359, 101316.96875, 377.6181945800781
1136548828, 101316.96875, 380.83685302734375
1136654296, 101316.96875, 384.0555114746094
1136759765, 101316.96875, 387.2741394042969
1136865234, 101316.96875, 390.4927978515625
1136970703, 101316.96875, 393.7114562988281
1137076171, 101317.0, 396.93011474609375
1137181640, 101317.0, 400.14874267578125
1137287109, 101317.0, 403.3674011230469
1137392578, 101317.0, 406.5860595703125
1137498046, 101317.0625, 409.8047180175781
1137603515, 101317.09375, 413.0233459472656
1137708984, 101317.09375, 416.24200439453125
1137814453, 101317.09375, 419.4606628417969
1137919921, 101317.09375, 422.6793212890625
1138025390, 101317.125, 425.89794921875
1138130859, 101317.125, 429.1166076660156
1138382812, 101317.125, 436.8354187011719
1138489257, 101317.1875, 440.0540771484375
1138594726, 101317.21875, 443.272705078125
1138700195, 101317.25, 446.4913635253906
1138805664, 101317.3125, 449.71002197265625
1138972656, 101317.34375, 454.8658142089844
1139080078, 101317.34375, 458.08447265625
1139185546, 101317.40625, 461.3031311035156
1139291015, 101317.40625, 464.5217590332031
1139396484, 101317.40625, 467.74041748046875
1139501953, 101317.40625, 470.9590759277344
1139607421, 101317.40625, 474.177734375
1139712890, 101317.4375, 477.3963623046875
1139818359, 101317.4375, 480.6150207519531
1139923828, 101317.4375, 483.83367919921875
1140029296, 101317.46875, 487.0523376464844
1140134765, 101317.46875, 490.2709655761719
1140240234, 101317.53125, 493.4896240234375
1140345703, 101317.625, 496.7082824707031
1140451171, 101317.6875, 499.92694091796875
1140556640, 101317.75, 503.14556884765625
1140662109, 101317.75, 506.3642272949219
1140767578, 101317.75, 509.5828857421875
1140873046, 101317.75, 513.6030883789062
1140978515, 101317.75, 520.0403442382812
1141151367, 101317.75, 530.6500244140625
1141257812, 101317.75, 537.0872802734375
1141363281, 101317.78125, 543.5245971679688
1141468750, 101317.78125, 549.9619140625
1141574218, 101317.78125, 556.3992309570312
1141679687, 101317.84375, 562.8364868164062
1141785156, 101317.84375, 569.2738037109375
1141890625, 101317.84375, 575.7111206054688
1142045898, 101317.875, 585.3074340820312
1142153320, 101317.90625, 591.7447509765625
1142258789, 101317.90625, 598.1820678710938
1142364257, 101318.0, 604.619384765625
1142469726, 101318.03125, 611.056640625
1142575195, 101318.09375, 617.4939575195312
1142680664, 101318.09375, 623.9312744140625
1142786132, 101318.09375, 630.3685913085938
1142891601, 101318.09375, 636.8058471679688
1142997070, 101318.09375, 643.2431640625
1143102539, 101318.09375, 649.6804809570312
1143208007, 101318.09375, 656.1177978515625
1143313476, 101318.09375, 662.5550537109375
1143418945, 101318.09375, 668.9923706054688
1143524414, 101318.125, 675.4296875
1143629882, 101318.125, 681.8670043945312
1143735351, 101318.1875, 688.3042602539062
1143840820, 101318.1875, 694.7415771484375
1144095703, 101318.1875, 710.3579711914062
1144232421, 101318.1875, 718.7622680664062
1144339843, 101318.1875, 725.1995849609375
1144445312, 101318.1875, 731.6368408203125
1144550781, 101318.21875, 738.551025390625
1144664062, 101318.21875, 744.98828125
1144769531, 101318.21875, 751.4255981445312
1144875000, 101318.21875, 757.8629150390625
1144980468, 101318.21875, 764.3002319335938
1145085937, 101318.3125, 770.7374877929688
1145191406, 101318.3125, 777.1748046875
1145296875, 101318.3125, 783.6121215820312
1145402343, 101318.3125, 790.0494384765625
